userId,productId,rating,timestamp
350,1,4.0,864940931
353,1,5.0,831939685
357,1,5.0,1348610184
359,1,4.0,1198112023
364,1,5.0,869443366
367,1,5.0,997811550
372,1,3.0,874416443
373,1,3.0,846830172
378,1,4.5,1445347576
380,1,5.0,1493420345
381,1,3.5,1164383653
382,1,4.5,1515162628
385,1,4.0,834691642
389,1,5.0,857934174
391,1,3.0,1032388077
396,1,5.0,1111688626
399,1,4.0,1167220428
401,1,3.5,1510450550
411,1,5.0,835532155
412,1,2.0,939114353
414,1,4.0,961438127
420,1,4.0,1218207191
422,1,4.0,986173307
432,1,2.5,1316391457
434,1,4.0,1270604402
436,1,4.0,833529571
438,1,4.5,1105650469
443,1,4.0,1501722482
448,1,5.0,1019126661
451,1,5.0,854089165
453,1,5.0,1005966797
456,1,5.0,856883308
460,1,4.5,1359177505
462,1,1.5,1154037653
468,1,4.0,831400444
469,1,4.0,965336888
470,1,4.0,849224825
471,1,5.0,1496671820
474,1,4.0,978575760
476,1,4.0,835021447
477,1,4.0,1200939636
480,1,3.0,1179178004
483,1,4.0,1178293130
484,1,4.5,1342295949
488,1,4.5,1112382025
490,1,3.5,1328229305
492,1,4.0,863975949
500,1,4.0,1005527755
504,1,4.0,1063644695
509,1,4.0,1435992343
514,1,4.0,1533872400
517,1,4.0,1487954343
522,1,3.0,1253344674
524,1,4.0,851608466
525,1,4.0,1476475973
528,1,2.5,1391736605
529,1,3.0,855583216
533,1,5.0,1424753740
534,1,4.0,1459787997
541,1,3.0,835643027
544,1,3.0,850688537
550,1,4.0,1488728441
555,1,4.0,978746159
559,1,5.0,865095758
560,1,3.0,1469653413
561,1,4.0,1491094681
562,1,4.5,1368893997
567,1,3.5,1525286001
570,1,4.0,1181476989
572,1,4.0,945892484
573,1,5.0,1186722182
579,1,4.0,958881146
580,1,3.0,1167792349
584,1,5.0,834987643
587,1,5.0,953137847
590,1,4.0,1258420408
596,1,4.0,1535709666
597,1,4.0,941557863
599,1,3.0,1498524204
600,1,2.5,1237764347
601,1,4.0,1521467801
603,1,4.0,963178147
604,1,3.0,832079851
605,1,4.0,1277097561
606,1,2.5,1349082950
607,1,4.0,964744033
608,1,2.5,1117408267
609,1,3.0,847221025
610,1,5.0,1479542900
1,6,4.0,964982224
6,6,4.0,845553757
11,6,5.0,902154266
18,6,4.0,1460138360
23,6,4.0,1107342267
24,6,4.5,1458941767
28,6,3.5,1234570483
32,6,3.0,856736172
44,6,3.0,869251910
45,6,4.0,1121724608
57,6,3.0,972173446
62,6,4.5,1522190219
64,6,4.5,1161520752
68,6,4.0,1158532058
79,6,4.0,975282111
82,6,3.5,1084467865
84,6,4.0,857653289
91,6,5.0,1112712032
102,6,3.0,835877535
105,6,4.0,1446773632
109,6,3.0,841108665
112,6,4.5,1513989933
117,6,3.0,844163102
121,6,5.0,847656264
140,6,5.0,942843185
150,6,4.0,854203123
160,6,2.0,971115114
166,6,3.5,1190828796
181,6,3.0,845469804
182,6,4.5,1054782012
191,6,4.0,829759809
195,6,4.0,974705807
199,6,4.0,1057590506
202,6,5.0,974918622
217,6,2.0,955935939
219,6,3.5,1198783144
220,6,3.5,1230061735
239,6,5.0,1221158564
244,6,5.0,975092819
266,6,4.0,944980835
269,6,5.0,850865480
270,6,3.0,853918793
274,6,4.0,1197022122
282,6,4.0,1378497085
286,6,4.5,1119563039
294,6,3.0,966597476
297,6,5.0,900871748
305,6,3.5,1460222104
308,6,1.0,1421374400
312,6,4.0,1043177752
313,6,3.0,1030556299
314,6,3.0,842432711
317,6,5.0,1430532917
318,6,4.0,1347180277
325,6,4.0,1039398204
336,6,4.0,1122227549
337,6,5.0,860255784
339,6,4.0,1460345729
353,6,4.0,831939947
362,6,4.0,1530637587
368,6,4.0,971275527
372,6,5.0,874415865
373,6,5.0,846830247
380,6,5.0,1494278663
385,6,3.0,840648313
386,6,3.0,842613783
389,6,5.0,857934242
391,6,4.0,1030944221
400,6,5.0,1498870480
414,6,3.0,961515642
425,6,4.0,1085477536
434,6,4.0,1270603905
437,6,5.0,859721015
438,6,5.0,1105664272
444,6,4.0,832677558
451,6,4.0,854089242
469,6,3.0,965336673
470,6,3.0,849843318
474,6,3.0,1047054565
480,6,4.0,1179162163
486,6,5.0,839537263
492,6,3.0,863976004
493,6,4.0,1001562846
501,6,3.0,844973487
521,6,4.0,852713143
524,6,4.0,852404399
532,6,5.0,1025523798
553,6,5.0,1219558120
559,6,5.0,865095857
561,6,4.0,1491092289
573,6,4.5,1248842019
577,6,4.0,945967415
580,6,4.0,1167789917
588,6,5.0,839316454
590,6,3.5,1258420706
592,6,3.0,837350390
597,6,3.0,940420695
599,6,4.5,1498539623
602,6,3.0,840876055
603,6,4.0,963177624
604,6,3.0,832080355
610,6,5.0,1493850345
1,47,5.0,964983815
4,47,2.0,945173425
6,47,4.0,845553317
8,47,4.0,839463546
13,47,5.0,987895819
14,47,5.0,835441133
15,47,3.5,1510571970
16,47,3.5,1377477814
17,47,4.0,1307262715
18,47,4.5,1455050013
19,47,3.0,965710720
26,47,4.0,836950431
28,47,3.0,1235975946
39,47,3.0,974789632
41,47,3.5,1458939486
42,47,4.0,996218105
43,47,4.0,848993793
47,47,3.0,1496209354
54,47,3.0,839921084
56,47,5.0,835799219
58,47,5.0,847718657
62,47,4.5,1521489234
63,47,4.0,1443201084
64,47,4.5,1161520185
66,47,5.0,1093747353
68,47,4.0,1158531489
72,47,4.5,1217324851
75,47,2.0,1158968272
76,47,3.5,1439168120
81,47,3.0,845299983
82,47,3.5,1084467783
91,47,4.5,1112712832
94,47,2.0,843406765
102,47,5.0,835876045
104,47,0.5,1053336550
105,47,5.0,1446571714
109,47,3.0,841107393
110,47,4.5,1175330162
112,47,5.0,1442535846
116,47,3.5,1337199584
117,47,4.0,844162892
121,47,3.0,847656010
122,47,4.5,1461561420
123,47,4.5,1447291940
126,47,5.0,845925822
129,47,3.5,1167376335
131,47,4.0,1349840567
132,47,4.0,1157921243
133,47,4.0,843491396
134,47,4.0,832841168
135,47,5.0,1009691144
136,47,5.0,832449299
140,47,4.0,942842215
141,47,3.0,1513130660
142,47,4.0,838934238
144,47,4.5,1137323517
152,47,5.0,1450867741
156,47,3.5,1106854709
160,47,5.0,971115962
166,47,4.0,1188774624
171,47,5.0,866905267
176,47,5.0,840109138
177,47,4.5,1435533571
178,47,4.5,1164355292
179,47,4.0,840907616
181,47,3.0,845469500
182,47,4.0,1054781315
187,47,4.0,1161850486
191,47,4.0,829760898
192,47,3.0,835129031
198,47,5.0,1034136177
199,47,3.0,940372883
200,47,4.0,1229885752
204,47,5.0,1327182956
217,47,2.0,955942953
219,47,3.5,1194686017
220,47,3.0,1230055738
222,47,4.0,1391350444
223,47,3.0,1226209770
226,47,5.0,1160003508
227,47,5.0,1447209787
230,47,3.0,1196304391
232,47,4.5,1241823324
233,47,3.5,1524781264
239,47,5.0,1221158250
241,47,4.0,1447540959
242,47,5.0,834073178
247,47,4.0,1467644262
249,47,5.0,1346757700
251,47,5.0,1470677268
254,47,4.5,1180447550
260,47,4.5,1109408487
261,47,4.0,1404881499
268,47,3.0,940180858
274,47,4.0,1171172762
284,47,3.0,832695534
286,47,5.0,1119562911
288,47,3.5,1054568985
294,47,2.0,966597476
297,47,4.0,900871748
298,47,4.0,1447518037
301,47,4.5,1211377521
302,47,5.0,854473264
305,47,4.0,1460135569
307,47,4.0,1186160966
313,47,5.0,1030476272
314,47,1.0,834398302
317,47,5.0,1430361508
318,47,4.0,1433139531
322,47,4.0,1217676246
326,47,4.0,1419880411
328,47,4.5,1494211964
330,47,3.0,1285904519
332,47,4.0,1352672211
334,47,2.0,1234629901
336,47,4.5,1122227343
337,47,5.0,860256118
339,47,4.5,1460186377
346,47,3.5,1172693170
347,47,3.0,847645738
351,47,4.5,1326027964
352,47,5.0,1493931953
353,47,5.0,831939731
354,47,4.0,1200870867
362,47,4.5,1530640109
368,47,4.0,971275475
369,47,3.5,1237083091
370,47,3.5,1159162973
372,47,5.0,874417240
373,47,5.0,846829997
379,47,3.0,847397459
380,47,5.0,1493494893
381,47,2.0,1166980226
386,47,3.0,842610286
387,47,4.5,1094876919
391,47,3.0,1030944178
400,47,5.0,1498870391
402,47,3.0,849654599
403,47,5.0,1225243620
404,47,3.0,838375864
411,47,4.0,835532191
412,47,3.0,939114573
414,47,4.0,961681857
415,47,4.0,1382470301
417,47,5.0,1532134167
419,47,4.0,1321659049
424,47,5.0,1457842442
425,47,4.5,1085477391
426,47,0.5,1451081886
432,47,4.0,1315244565
433,47,3.0,1506823900
434,47,4.0,1270603499
437,47,4.0,859721361
441,47,4.5,1451166486
444,47,4.0,832670399
445,47,4.5,1454622061
446,47,4.0,843839250
448,47,4.0,1019132386
452,47,5.0,1019581177
453,47,5.0,972622637
462,47,4.0,1154037716
464,47,5.0,1275549635
468,47,5.0,831400545
469,47,4.0,965336711
470,47,3.0,849075299
474,47,4.0,979180247
477,47,4.0,1200939679
480,47,4.5,1179177656
483,47,3.5,1178215187
484,47,4.0,1342228947
486,47,3.0,839537220
489,47,3.0,1333101316
498,47,3.0,839197341
505,47,5.0,1298780253
507,47,3.0,838964683
512,47,5.0,841449359
514,47,4.0,1533872325
517,47,2.0,1487958109
524,47,5.0,851608960
525,47,3.5,1476476493
534,47,4.0,1459787998
540,47,4.5,1179109020
541,47,1.0,835643038
542,47,5.0,1163386913
551,47,4.5,1505548073
560,47,4.0,1469648029
561,47,4.5,1491091954
565,47,4.0,846533338
570,47,3.5,1181477162
573,47,5.0,1186589586
574,47,5.0,834634527
580,47,5.0,1167791127
584,47,5.0,834987730
588,47,3.0,839316278
590,47,3.0,1258420506
597,47,4.0,940361541
599,47,4.0,1498499364
600,47,4.0,1237852430
601,47,4.0,1521467863
602,47,5.0,840875668
606,47,3.0,1171927423
608,47,4.5,1117162426
610,47,5.0,1479545853
1,50,5.0,964982931
5,50,4.0,847434881
6,50,1.0,845553381
7,50,4.5,1106635993
8,50,5.0,839463644
16,50,4.0,1377476781
17,50,4.5,1305697013
18,50,5.0,1455049343
23,50,4.0,1107163741
24,50,4.0,1458942023
28,50,3.5,1234337966
29,50,3.5,1308007653
32,50,5.0,856737002
33,50,5.0,939646733
35,50,5.0,830939598
38,50,5.0,841341362
39,50,5.0,974788030
41,50,3.0,1459367479
42,50,5.0,996217838
45,50,5.0,951756750
46,50,5.0,834788094
54,50,3.0,830248246
57,50,5.0,965796686
58,50,5.0,847718718
60,50,3.0,1393542060
61,50,4.5,1145532639
63,50,5.0,1443199758
64,50,3.0,1161528982
66,50,4.0,1104644110
68,50,3.0,1158531764
69,50,5.0,1021646926
72,50,4.5,1217324720
80,50,4.5,1377308037
84,50,4.0,857653594
88,50,5.0,1331421330
91,50,4.5,1112712816
96,50,5.0,964773008
103,50,4.0,1431955220
105,50,5.0,1446571713
109,50,4.0,841107584
112,50,5.0,1442535839
117,50,4.0,844162933
122,50,5.0,1461561151
124,50,4.5,1336412889
131,50,4.0,1349840171
132,50,4.0,1157920377
133,50,3.0,843491446
140,50,3.0,942840991
142,50,5.0,838934155
145,50,5.0,832105428
152,50,4.5,1450572430
156,50,4.0,940001349
160,50,4.0,971113158
162,50,4.0,836511263
166,50,5.0,1188774404
174,50,3.0,848487075
177,50,4.0,1435523529
178,50,4.5,1163673981
182,50,4.5,1054781309
187,50,4.5,1161849680
191,50,5.0,829760898
195,50,5.0,974705671
197,50,3.0,947462391
198,50,5.0,1034136008
199,50,4.0,940372419
202,50,4.0,974924628
211,50,4.0,1350912267
215,50,5.0,1260908668
217,50,3.0,955942801
219,50,5.0,1194685882
220,50,5.0,1230054959
221,50,4.5,1118246575
222,50,3.0,1391346849
228,50,4.5,1363222968
233,50,4.0,1472587568
237,50,2.5,1410631753
239,50,4.5,1221158083
241,50,4.0,1447536935
246,50,4.5,1353869486
247,50,5.0,1467643861
249,50,4.0,1364546154
254,50,4.5,1180564704
260,50,5.0,1109410623
261,50,4.0,1404881245
262,50,3.0,840305713
266,50,4.0,944980462
268,50,5.0,940180799
274,50,4.0,1171408986
275,50,4.0,1049078044
278,50,5.0,1193753316
279,50,3.5,1506394189
280,50,4.5,1348434052
282,50,4.5,1378489751
287,50,3.5,1110230077
290,50,4.0,975031748
294,50,3.0,966597387
295,50,5.0,1320064969
296,50,5.0,1532993858
297,50,5.0,900871748
298,50,3.5,1447516828
301,50,4.5,1211377304
305,50,5.0,1460134079
307,50,4.5,1186160949
308,50,2.5,1421373873
309,50,4.5,1126451972
313,50,5.0,1030476169
314,50,4.0,847175449
317,50,5.0,1430361374
322,50,4.0,1217675827
323,50,4.5,1422640061
326,50,2.0,1322867550
327,50,4.5,1234788095
328,50,4.0,1494206971
329,50,2.0,1523468332
330,50,5.0,1285904637
331,50,5.0,1537157516
332,50,4.0,1352671786
335,50,5.0,1261542414
336,50,5.0,1120568496
337,50,3.0,860256158
338,50,4.5,1530148314
343,50,4.5,1202061253
346,50,4.0,1125857414
348,50,5.0,1378850183
352,50,5.0,1493931911
354,50,4.5,1200869832
356,50,3.5,1229142733
357,50,5.0,1348610163
362,50,3.5,1530637009
363,50,4.0,1502584540
368,50,4.0,971275320
370,50,4.5,1159161956
372,50,5.0,874414678
373,50,5.0,846830055
380,50,4.0,1493420347
381,50,4.5,1168576731
382,50,5.0,1515160611
385,50,3.0,834691694
386,50,3.0,842610344
387,50,4.5,1094876246
391,50,4.0,1030827636
394,50,5.0,838994626
396,50,4.0,1111688630
400,50,5.0,1498870285
411,50,3.0,835532221
414,50,5.0,961681714
415,50,4.5,1382469955
418,50,4.5,1461865740
419,50,4.0,1321854706
424,50,5.0,1457842255
425,50,4.5,1085477355
432,50,3.0,1315243055
433,50,5.0,1506823884
435,50,4.0,1366676016
437,50,4.0,859721362
444,50,5.0,832670838
446,50,4.0,843839306
448,50,4.0,1064741727
449,50,4.5,1053199959
453,50,5.0,972621262
455,50,3.0,836436049
462,50,3.5,1154037688
469,50,4.0,965336630
470,50,3.0,849075545
472,50,5.0,1345843346
474,50,4.0,979179872
480,50,3.5,1179160287
482,50,4.0,1105396885
483,50,4.5,1204405320
495,50,4.0,1458634563
497,50,3.0,1429127291
501,50,3.0,844973340
510,50,4.0,1141160526
512,50,5.0,841449402
515,50,4.5,1513678307
522,50,4.5,1253430096
524,50,2.0,851608781
525,50,4.5,1476476363
541,50,5.0,835643052
553,50,4.0,1219557525
555,50,5.0,978819462
560,50,4.0,1469647239
561,50,4.5,1491090860
562,50,4.0,1368894758
565,50,5.0,846533399
566,50,5.0,849005642
567,50,1.0,1525282012
568,50,5.0,1243576177
569,50,3.0,849190709
573,50,5.0,1248841981
580,50,5.0,1167789884
587,50,5.0,953141366
588,50,5.0,839316659
590,50,4.5,1264910688
593,50,4.5,1181007737
595,50,5.0,938807286
596,50,3.5,1535709301
597,50,5.0,940362491
599,50,3.5,1498500777
601,50,5.0,1441639169
602,50,5.0,840875720
606,50,4.5,1171234887
608,50,4.5,1117491010
610,50,4.0,1493844757
1,110,4.0,964982176
5,110,4.0,847434880
6,110,5.0,845553283
8,110,3.0,839463527
11,110,5.0,902154266
14,110,5.0,835441107
17,110,4.5,1305696470
18,110,4.5,1455050170
28,110,3.5,1234515793
30,110,5.0,1500370456
33,110,5.0,939648134
34,110,0.5,1162049056
38,110,5.0,841341295
40,110,4.0,832059053
42,110,4.0,996217933
43,110,3.0,848993747
45,110,5.0,950741520
46,110,5.0,834788016
49,110,4.0,1493093005
54,110,3.0,830247832
56,110,4.0,835799188
57,110,4.0,965799491
58,110,5.0,847718580
59,110,2.0,953609098
62,110,4.5,1521822303
63,110,2.5,1443199850
64,110,4.0,1161520230
66,110,5.0,1093747481
68,110,2.5,1158531496
72,110,4.5,1217324791
81,110,3.0,845299756
82,110,4.5,1084467714
83,110,4.0,1332840449
91,110,4.0,1112712339
93,110,5.0,942947377
94,110,5.0,843406748
96,110,5.0,964772750
103,110,4.5,1431957016
104,110,1.0,1090595910
105,110,3.5,1446571835
107,110,5.0,832003811
109,110,5.0,841106621
110,110,3.5,1175329878
112,110,3.5,1442535826
115,110,3.0,958574203
117,110,5.0,844162850
121,110,4.0,847655980
124,110,3.5,1336584326
125,110,4.5,1474311613
126,110,4.0,845925785
128,110,5.0,899032847
129,110,4.0,1167375621
130,110,5.0,832589660
131,110,2.5,1349840503
133,110,3.0,843491209
134,110,5.0,832841168
135,110,4.0,1009692826
136,110,5.0,832449274
137,110,4.0,1204859490
140,110,4.0,942903980
141,110,3.5,1513129871
144,110,4.5,1137323396
159,110,3.0,1508640168
160,110,4.0,971112675
164,110,5.0,999708154
165,110,4.0,1046741213
167,110,3.5,1154721971
170,110,4.0,840380988
173,110,3.0,843397958
176,110,5.0,840108930
178,110,4.0,1164355046
179,110,5.0,840907561
181,110,3.0,845469438
182,110,3.5,1054780923
183,110,5.0,992331285
187,110,3.0,1161863869
191,110,3.0,829760897
192,110,3.0,835128955
196,110,3.5,1460954199
198,110,3.0,1034136119
200,110,4.5,1229886082
202,110,4.0,974918508
203,110,5.0,1390094654
208,110,4.0,940639310
217,110,2.0,955935806
222,110,4.0,1391350258
223,110,3.5,1226209973
227,110,3.5,1447209812
229,110,5.0,836942019
232,110,4.5,1182908701
233,110,3.0,1524781255
235,110,4.0,841422410
239,110,4.5,1221148034
240,110,5.0,849122195
244,110,5.0,975075995
247,110,4.0,1467644232
249,110,5.0,1346841413
254,110,4.0,1180446383
263,110,4.0,940384545
264,110,2.5,1136978677
265,110,3.0,965316446
266,110,5.0,945670079
267,110,4.0,959806612
274,110,4.5,1171410141
279,110,4.0,1506394381
283,110,5.0,901227664
284,110,5.0,832699616
286,110,5.0,1119562267
287,110,1.5,1110230585
288,110,5.0,975691339
292,110,2.5,1265679516
296,110,5.0,1532993855
298,110,3.0,1447518054
301,110,1.5,1211377341
302,110,4.0,854473187
304,110,5.0,891172978
307,110,3.5,1186087165
308,110,1.0,1421373815
312,110,4.0,1043177124
314,110,4.0,834241459
317,110,5.0,1430364906
319,110,4.5,1461351712
322,110,3.5,1217676197
323,110,2.0,1422640359
326,110,5.0,1322251233
328,110,1.0,1494207220
330,110,3.5,1285904111
332,110,3.5,1352673472
335,110,4.0,1261542354
336,110,4.0,1122227307
337,110,5.0,860256119
340,110,5.0,848666415
344,110,4.5,1420497375
347,110,3.0,847645690
353,110,3.0,831939713
357,110,4.0,1348611162
362,110,4.0,1530640073
366,110,4.0,1445546522
368,110,4.0,971274692
372,110,4.0,874415284
373,110,4.0,846829968
374,110,5.0,849089153
376,110,3.5,1364993995
379,110,5.0,847397381
380,110,4.0,1493419805
386,110,3.0,842610269
387,110,3.5,1095040466
390,110,4.0,1250339216
391,110,5.0,1030945408
393,110,4.0,1430505977
394,110,5.0,838994356
395,110,4.0,841503580
399,110,3.0,1167220367
403,110,5.0,1225243634
404,110,4.0,838375832
405,110,4.0,1295913228
411,110,4.0,835532155
414,110,5.0,961512475
419,110,4.0,1321659432
423,110,4.0,1155285864
425,110,4.0,1085477194
427,110,4.0,1053071562
428,110,2.5,1111523269
432,110,4.0,1315245004
433,110,3.0,1506823887
434,110,4.5,1270604574
437,110,4.0,859721362
438,110,4.5,1105666133
439,110,3.5,1436943893
443,110,4.5,1501722477
444,110,4.0,832670075
445,110,5.0,1454621998
447,110,5.0,836960849
450,110,5.0,974704570
452,110,5.0,1013394732
453,110,5.0,972621723
455,110,4.0,836436000
457,110,5.0,993610382
458,110,5.0,845651761
463,110,4.5,1145460295
464,110,5.0,1275548911
468,110,4.0,831400500
469,110,5.0,965333863
470,110,5.0,849075143
474,110,3.0,1137180852
479,110,2.0,1039360660
480,110,5.0,1179160978
483,110,4.0,1178292986
485,110,3.0,837943384
486,110,5.0,839537186
489,110,4.5,1332772116
493,110,5.0,1001562412
494,110,5.0,1001666439
498,110,5.0,839197320
507,110,3.0,838964648
512,110,5.0,841449335
513,110,4.0,1159980717
517,110,1.5,1487953160
522,110,4.0,1253344666
524,110,3.0,851608745
528,110,5.0,1391736104
532,110,5.0,1025523258
536,110,5.0,832839862
541,110,5.0,835643027
549,110,3.0,1464282652
551,110,3.5,1504317349
555,110,5.0,978840250
559,110,4.0,845475880
560,110,4.0,1469652439
561,110,5.0,1491090875
562,110,4.0,1368893870
566,110,5.0,849005345
570,110,3.5,1181476971
573,110,5.0,1186589227
574,110,5.0,834634504
577,110,4.0,945966190
579,110,5.0,958881746
580,110,4.5,1167789859
584,110,5.0,834987672
586,110,5.0,1529899907
588,110,5.0,839316241
590,110,4.0,1258420384
592,110,5.0,837349998
593,110,3.0,1181007627
594,110,5.0,1109036538
597,110,5.0,940420585
599,110,3.5,1498501202
600,110,2.0,1237759135
602,110,5.0,840875647
603,110,1.0,963177645
604,110,3.0,832079938
605,110,3.0,1277097540
606,110,3.5,1172969333
607,110,5.0,963078901
608,110,4.0,1117162428
609,110,3.0,847220990
610,110,4.5,1479545829
1,223,3.0,964980985
9,223,4.0,1044656650
18,223,4.0,1455617470
19,223,3.0,965705917
33,223,4.0,939648134
38,223,5.0,841341650
40,223,5.0,832059371
42,223,5.0,996218735
45,223,5.0,1007995016
58,223,3.0,847719088
64,223,3.0,1161521597
66,223,3.5,1093747608
68,223,1.0,1158531005
84,223,5.0,857653693
88,223,4.5,1331421399
91,223,3.0,1112711488
100,223,3.5,1100185924
101,223,4.0,968440895
102,223,5.0,835877270
109,223,3.0,841108665
112,223,1.5,1513989951
125,223,5.0,1474295267
133,223,3.0,843491446
135,223,5.0,1009691897
144,223,4.0,1136811763
156,223,4.0,946799354
167,223,5.0,1154721696
177,223,2.5,1435533774
182,223,4.5,1054784091
185,223,4.0,1044311144
187,223,4.5,1161849704
191,223,5.0,829760897
199,223,3.0,944513494
215,223,3.5,1260909311
217,223,4.0,955943943
219,223,4.0,1194686730
220,223,5.0,1230055143
225,223,5.0,949111208
226,223,5.0,1095662774
235,223,4.0,841422667
247,223,3.0,1467665659
255,223,2.0,1005717313
263,223,1.0,940384517
266,223,4.0,944940274
273,223,5.0,835860849
274,223,4.0,1171756019
284,223,5.0,832786477
287,223,2.5,1110231023
298,223,4.0,1447584437
305,223,4.0,1512203859
307,223,4.0,1186161445
308,223,1.0,1421374410
313,223,5.0,1030557688
317,223,4.0,1430366031
318,223,4.5,1233955777
325,223,3.0,1039395636
330,223,4.5,1285905257
342,223,5.0,1042821962
353,223,5.0,831939914
356,223,3.5,1229140093
357,223,3.5,1348612168
370,223,4.5,1159162033
372,223,4.0,874414916
380,223,4.0,1494278665
384,223,4.0,996440857
386,223,3.0,842613794
387,223,4.0,1094877235
391,223,4.0,1030825064
409,223,4.0,968978133
411,223,4.0,835532559
414,223,5.0,961436616
415,223,4.0,1382470378
424,223,3.5,1457844055
428,223,4.0,1111487769
437,223,5.0,859722193
438,223,3.5,1105829426
446,223,4.0,843839575
448,223,4.0,1059407171
457,223,5.0,993610877
462,223,4.0,1154037292
469,223,3.0,965425699
474,223,3.5,1089386951
477,223,4.0,1200939941
480,223,1.5,1179161213
483,223,3.5,1178293610
495,223,4.0,1458635676
522,223,5.0,1253345772
525,223,3.5,1476477499
534,223,4.0,1465036485
558,223,4.0,1035416048
560,223,4.0,1469657652
562,223,4.0,1368893897
580,223,3.5,1168085202
585,223,4.5,1307417422
588,223,5.0,839317085
591,223,4.0,970524802
594,223,4.0,1109037031
597,223,3.0,941558145
599,223,3.5,1498500829
600,223,2.5,1237715120
603,223,3.0,953925989
604,223,4.0,832080333
606,223,4.5,1171322828
608,223,2.5,1117491315
1,231,5.0,964981179
6,231,3.0,845553174
8,231,4.0,839463470
14,231,3.0,835441042
18,231,2.5,1455748462
19,231,2.0,965706728
25,231,4.0,1535470451
35,231,3.0,830939488
37,231,5.0,845239442
40,231,1.0,832058959
42,231,4.0,996220872
43,231,3.0,848993694
45,231,5.0,1091305997
46,231,3.0,834787757
56,231,5.0,835799115
58,231,5.0,847718462
63,231,3.0,1443201105
64,231,4.5,1161520600
68,231,3.5,1158532011
81,231,1.0,845299563
82,231,4.0,1084467803
91,231,3.0,1112713266
94,231,3.0,843406685
99,231,5.0,829828005
102,231,3.0,835875836
107,231,3.0,832003701
109,231,3.0,841106453
116,231,2.5,1337199840
117,231,2.0,844162793
122,231,4.5,1461562094
126,231,1.0,845925656
130,231,4.0,832589583
134,231,3.0,832841046
135,231,2.0,1009691066
136,231,2.0,832449197
141,231,3.0,1513131879
142,231,3.0,838932386
144,231,3.0,1137323567
145,231,3.0,832105242
169,231,4.5,1078284543
174,231,3.0,848486943
176,231,4.0,840108739
179,231,3.0,840907418
182,231,0.5,1055155770
187,231,1.0,1161872599
